"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene","symbol"
231.813293366922,-2.55767645326339,0.245647057110089,-10.4119971285353,2.18587130930875e-25,2.12144562861333e-23,"ENSG00000172061","LRRC15"
1930.28258464979,1.21935891942213,0.117705606610075,10.3593953978889,3.79352291193895e-25,3.63915065008895e-23,"ENSG00000023909","GCLM"
127.003584359468,2.02210170971344,0.195733656087235,10.3308840704035,5.10875403321983e-25,4.87269436409864e-23,"ENSG00000237697",NA
499.376173433,1.15433580149405,0.112209765418889,10.2873025104795,8.03971273337194e-25,7.62440414417375e-23,"ENSG00000183044","ABAT"
786.744919950826,-1.99453330969389,0.193992549039696,-10.2814944159827,8.53931379392068e-25,8.0521847570402e-23,"ENSG00000099194","SCD"
1699.80497855774,1.09872346687152,0.106879846569468,10.2799873141415,8.67390176014455e-25,8.13288551476604e-23,"ENSG00000138073","PREB"
2269.51376090829,1.07770775751799,0.104855272123705,10.2780502657658,8.84997570551476e-25,8.25135937127657e-23,"ENSG00000163697","APBB2"
592.81106531584,-1.32450704348562,0.129069768510891,-10.2619463780464,1.04577282510983e-24,9.69589151146522e-23,"ENSG00000164070","HSPA4L"
1844.66699552176,1.03301186939881,0.100900648601387,10.2379110909363,1.34100376083588e-24,1.23640546749068e-22,"ENSG00000120837","NFYB"
133.433171808915,-2.57098290683246,0.251362061526574,-10.2282058446623,1.48240219528635e-24,1.35922358193217e-22,"ENSG00000177614","PGBD5"
3439.34786081109,-1.77699956371239,0.173773447450773,-10.2259556323516,1.51724013766266e-24,1.37596269533604e-22,"ENSG00000013297","CLDN11"
6006.43237171441,-1.15835132449789,0.113388328554601,-10.2157897489432,1.6850135677774e-24,1.51980897667575e-22,"ENSG00000152580","IGSF10"
14418.5711364171,1.04448515015848,0.102372658932296,10.2027744619708,1.92687946235375e-24,1.72856711120123e-22,"ENSG00000164292","RHOBTB3"
164.47123264518,-2.26478444562698,0.22213085080931,-10.1957221942629,2.07198776247155e-24,1.84874779064397e-22,"ENSG00000128510","CPA4"
787.988676773867,-1.71073304092705,0.168567300828834,-10.1486648508666,3.35927617727398e-24,2.94976441471106e-22,"ENSG00000126950","TMEM35A"
722.985700952922,1.09306449734924,0.107754140911159,10.1440602477677,3.52151361513037e-24,3.07594947140546e-22,"ENSG00000008311","AASS"
207.46322127915,1.90975260700462,0.188447835111584,10.1341180484977,3.89875829602395e-24,3.38763312464992e-22,"ENSG00000081052","COL4A4"
687.0416854686,-1.6500216464191,0.162960891718035,-10.1252615214825,4.26836152569099e-24,3.68946499376915e-22,"ENSG00000088756","ARHGAP28"
229.181084339846,-1.56345119417604,0.154573284027046,-10.1146275309935,4.7582342335269e-24,4.09158835956541e-22,"ENSG00000127824","TUBA4A"
1986.11387431313,1.00167681394656,0.0991298900565342,10.1046900523676,5.26618278275621e-24,4.50502935374341e-22,"ENSG00000173221","GLRX"
137.252342679529,-1.96104869091028,0.194673905110879,-10.0735056904177,7.23522025806942e-24,6.12631201035307e-22,"ENSG00000134253","TRIM45"
2125.99488807836,-1.13963836975734,0.113239745009914,-10.0639432706032,7.97390244781106e-24,6.71750685400367e-22,"ENSG00000170624","SGCD"
252.059135195029,-1.52669384805547,0.152176657915488,-10.0323786115958,1.09838144661754e-23,9.20643357983068e-22,"ENSG00000167992","VWCE"
818.537254229039,-1.20904413949486,0.120750543193085,-10.0127428624611,1.33985330179321e-23,1.11739725610855e-21,"ENSG00000164484","TMEM200A"
5172.43177193045,1.25743009958274,0.126544911915246,9.93663103914373,2.88416685115199e-23,2.38137477918997e-21,"ENSG00000118689","FOXO3"
138.96205153725,-2.92194220827368,0.294280207816773,-9.92911562062293,3.1100157150244e-23,2.55513964388837e-21,"ENSG00000165272","AQP3"
529.496700197263,-1.11961584366079,0.112798491873586,-9.92580508004974,3.21497655435475e-23,2.62836211310697e-21,"ENSG00000143891","GALM"
167.244643601772,1.92518350039392,0.194507208854479,9.89774883785539,4.25750362570867e-23,3.44670878889079e-21,"ENSG00000145244","CORIN"
